"ea_id","FS_year","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","number_celphones","floor_cement","floor_tile","floor_dirt_sand_dung","roof_natural","roof_iron","roof_other","cell_phone","hhsize","FS_month","hh_age","hh_gender","dist_road","dist_popcenter","dist_admarc","elevation","percent_ag","rCSI","HDDS","FCS","asset_index2","roof_natural_inverse","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","nutri_rent_severe_constraint","nutri_rent_moderate_constraint","IPC1","IPC12","rural","clust_maize_price","clust_rice_price","clust_nuts_price","clust_beans_price","clust_maize_mktthin","clust_rice_mktthin","clust_nuts_mktthin","clust_beans_mktthin","lhz_maize_price","lhz_rice_price","lhz_nuts_price","lhz_beans_price","lhz_maize_mktthin","lhz_rice_mktthin","lhz_nuts_mktthin","lhz_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax","logFCS","TA_names","FNID","TA_maize_price","TA_rice_price","TA_nuts_price","TA_beans_price","TA_maize_mktthin","TA_rice_mktthin","TA_nuts_mktthin","TA_beans_mktthin","TA_raincytot","TA_day1rain","TA_maxdaysnorain","TA_floodmax","TA_heatdays","TA_gdd","TA_tmean","quarter1","quarter2","quarter3","quarter4","month1","month2","month3","month4","month5","month6","month7","month8","month9","month10","month11","month12","FNID_MW2012C3010102","FNID_MW2012C3010107","FNID_MW2012C3010210","FNID_MW2012C3010201","FNID_MW2012C3010209","FNID_MW2012C3010309","FNID_MW2012C3010508","FNID_MW2012C3010311","FNID_MW2012C3010417","FNID_MW2012C3010409","FNID_MW2012C3010517","FNID_MW2012C3010503","FNID_MW2012C3020103","FNID_MW2012C3020209","FNID_MW2012C3020211","FNID_MW2012C3020213","FNID_MW2012C3020203","FNID_MW2012C3020303","FNID_MW2012C3020403","FNID_MW2012C3020515","FNID_MW2012C3020513","FNID_MW2012C3020603","FNID_MW2012C3020619","FNID_MW2012C3020703","FNID_MW2012C3020803","FNID_MW2012C3020813","FNID_MW2012C3020913","FNID_MW2012C3020815","FNID_MW2012C3030115","FNID_MW2012C3030112","FNID_MW2012C3030114","FNID_MW2012C3999918","FNID_MW2012C3030204","FNID_MW2012C3030214","FNID_MW2012C3030206","FNID_MW2012C3030304","FNID_MW2012C3030314","FNID_MW2012C3030306","FNID_MW2012C3030414","FNID_MW2012C3030404","FNID_MW2012C3030514","FNID_MW2012C3030519","FNID_MW2012C3030506","FNID_MW2012C3030613","FNID_MW2012C3031313","FNID_MW2012C3030716","FNID_MW2012C3030714","FNID_MW2012C3030804","FNID_MW2012C3030816","FNID_MW2012C3030904","FNID_MW2012C3031005","FNID_MW2012C3031105","FNID_MW2012C3031213","FNID_MW2012C3031206","FNID_MW2012C3030606"
10101016,2013,0,0.4375,0,0.3125,0,0,0.25,0.0625,0,0,0.9375,0.0625,0,0.25,6.1875,4,47.9375,1.25,2.25,62.5625,12.6875,1.29625,0.2250000075,12.3125,4.6875,40.375,-0.300857369375,0.0625,0,0,1,0,0.5,1,1,1,117.495,338.092613882338,260.726300759091,169.705690660263,0.5,1,1,1,145.347004840884,390.687643774799,237.30603824697,271.791314173588,0.5,1,1,1,1.10858604110008,31,29,31,213,21.9841908056412,1160.83778911635,25,0,0,0,3.69821078154282,"Mwabulambya","MW2012C3010102",99.6877011076638,296.084844517228,271.89241078087,235.254344906309,0.240258575714099,1,1,1,1.2283876347735,30.25,29,0,0,213,22.0702006416142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101204,2013,0.0588235294117647,0.352941176470588,0.117647058823529,0.352941176470588,0,0,0.647058823529412,0.176470588235294,0,0,0.647058823529412,0.352941176470588,0,0.411764705882353,5.52941176470588,5.05882352941176,45.6470588235294,1.17647058823529,0.529411764705882,56.5294117647059,11.4117647058824,1.38058823529412,0.564705901176471,4.47058823529412,5.05882352941176,51.4411764705882,-0.0876878305882353,0.352941176470588,0,0.0588235294117647,0.941176470588235,0,1,1,1,0.941176470588235,119.627401960784,400.96908042616,379.379586095013,347.946195868542,0,1,1,1,96.7065350806038,257.53382705922,244.449981205136,231.704855740932,0.627450980392157,1,1,1,1.17987326778844,30,29,31,213,21.9841908056412,1160.83778911635,25,0,0,0,3.94043895040244,"Mwabulambya","MW2012C3010102",99.6877011076638,296.084844517228,271.89241078087,235.254344906309,0.240258575714099,1,1,1,1.2283876347735,30.25,29,0,0,213,22.0702006416142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101215,2013,0,0.411764705882353,0.0588235294117647,0.294117647058824,0,0,0.470588235294118,0.176470588235294,0,0.0588235294117647,0.705882352941177,0.294117647058824,0,0.352941176470588,4.82352941176471,5.23529411764706,44.8235294117647,1.17647058823529,8,86.0588235294118,4.29411764705882,1.22176470588235,0.529411782352941,3.88235294117647,4.94117647058824,43.2058823529412,-0.300857000588235,0.294117647058824,0,0,0.235294117647059,0,0.941176470588235,1,1,0.882352941176471,89.5881996592964,269.652300110876,272.298887251447,300.611365314469,0.173601147776184,1,1,1,96.9311460774321,272.024728354899,302.543080768491,439.224493824192,0.380200860832138,1,1,1,1.27225324288837,30,29,31,213,21.9841908056412,1160.83778911635,25,0,0,0,3.76597665155772,"Mwabulambya","MW2012C3010102",99.6877011076638,296.084844517228,271.89241078087,235.254344906309,0.240258575714099,1,1,1,1.2283876347735,30.25,29,0,0,213,22.0702006416142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101562,2013,0.0909090909090909,0.454545454545455,0.136363636363636,0.227272727272727,0,0,0.636363636363636,0.454545454545455,0,0,0.5,0.5,0,0.5,4.86363636363636,7.22727272727273,40.8181818181818,1.22727272727273,4.04545454545455,66.5454545454545,4.54545454545455,1.22318181818182,0.518181835454545,5.36363636363636,5.72727272727273,57.4318181818182,0.0285861718181818,0.5,0,0,0.909090909090909,0,0.636363636363636,1,1,0.909090909090909,72.0402028105746,175.625383649537,175.16486901793,122.754127781963,0.287433155080214,1,1,1,74.4498068187979,277.454564113611,301.72583128795,222.042133358706,0.340612002376708,1,1,1,1.3528379873171,30,29,30,213,22.3282301495333,1502.11950370143,29,0,0,0,4.05059847346993,"Mwabulambya","MW2012C3010107",99.6877011076638,296.084844517228,271.89241078087,235.254344906309,0.240258575714099,1,1,1,1.2283876347735,30.25,29,0,0,213,22.0702006416142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102004,2013,0,0.25,0,0.1875,0,0,0.25,0.3125,0,0,0.625,0.375,0,0.25,4.9375,5,38.375,1.125,9.0625,46.5,8.125,1.174375,0.0750000025,6.125,4.5625,38,-0.300857168125,0.375,0,0,0.0625,0,0,1,1,0.9375,96.6,283.341088024504,298.54118948429,523.096943880759,0.0833333333333333,1,1,1,96.3083282777235,279.014627349425,309.154200385955,347.515488740626,0.166666666666667,1,1,1,1.37584773416098,31,29,30,213,22.3282301495333,1502.11950370143,29,0,0,0,3.63758615972639,"Mwenemisuku","MW2012C3010107",96.6,283.341088024504,298.54118948429,523.096943880759,0.0833333333333333,1,1,1,1.37584773416098,31,29,0,0,213,22.3282301495333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103414,2013,0,0.5,0.0625,0.5,0,0,0.6875,0.3125,0,0,0.6875,0.3125,0,0.5,6.625,6,47.5625,1.1875,1.0625,60.125,3.4375,1.55125,0,3.3125,5.625,49.4375,-0.3008571525,0.3125,0,0,1,0,0,1,1,1,90.9383333333333,274.487162095487,332.720864374555,84.3242592799113,0,1,1,1,69.5287438566764,257.516150815713,254.296784501829,234.379547019759,0.666666666666667,1,1,1,1.274307010193,30,25,31,213,21.9841908056412,1160.83778911635,25,0,0,0,3.90070924552787,"Mwenewenye","MW2012C3010102",90.9383333333333,274.487162095487,332.720864374555,84.3242592799113,0,1,1,1,1.274307010193,30,25,0,0,213,21.9841908056412,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104150,2013,0,0.368421052631579,0,0.105263157894737,0,0,0.526315789473684,0.157894736842105,0,0,0.789473684210526,0.210526315789474,0,0.210526315789474,6.10526315789474,7.10526315789474,42.4210526315789,1.10526315789474,10.7368421052632,36.3684210526316,3.84210526315789,1.32421052631579,0.315789484210526,5.84210526315789,4.94736842105263,43.8684210526316,-0.300857208421053,0.210526315789474,0,0.0526315789473684,0,0,0.0526315789473684,1,1,0.894736842105263,92.0668045112782,234.533708062059,251.113314865578,346.608040178519,0.336549707602339,1,1,1,80.8750087280509,257.314290867404,265.638990080631,179.745370673425,0.535964912280702,1,1,1,1.04644344815239,31,25,31,213,21.9841908056412,1160.83778911635,25,0,0,0,3.78119472302441,"Nthalire","MW2012C3010102",92.0668045112782,234.533708062059,251.113314865578,346.608040178519,0.336549707602339,1,1,1,1.04644344815239,31,25,0,0,213,21.9841908056412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201688,2013,0.0434782608695652,0.478260869565217,0.173913043478261,0.521739130434783,0,0,0.782608695652174,0.391304347826087,0,0,0.478260869565217,0.521739130434783,0,0.565217391304348,4.69565217391304,7.26086956521739,39.695652173913,1.08695652173913,1.04347826086957,17.9565217391304,5.30434782608696,0.58695652173913,0.573913062608696,2.30434782608696,6.17391304347826,64.9565217391304,-0.143296945652174,0.521739130434783,0,0.0434782608695652,0.0434782608695652,0,0.0869565217391304,1,1,0.869565217391304,89.6315596389509,312.815888115186,405.936456766655,480.77372184361,0.076304347826087,1,1,1,77.1619426852209,275.539568622395,301.536310835242,414.83148930012,0.245652173913043,1,1,1,1.2801648550214,30,29,31,213,23.6831155553111,1406.6516868484,29,0,0,0,4.17371814976361,"Kilupula","MW2012C3010210",89.6315596389509,312.815888115186,405.936456766655,480.77372184361,0.076304347826087,1,1,1,1.2801648550214,30,29,0,0,213,23.6831155553111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202514,2013,0,0.529411764705882,0.0588235294117647,0.470588235294118,0,0,0.352941176470588,0.294117647058824,0,0.294117647058824,0.529411764705882,0.470588235294118,0,0.294117647058824,4.82352941176471,4,43.8235294117647,1.17647058823529,2.58823529411765,31.5294117647059,8.94117647058824,0.493529411764706,0.529411782352941,5.35294117647059,5.23529411764706,49.5294117647059,-0.300857178235294,0.470588235294118,0,0,0.0588235294117647,0,0,1,1,0.941176470588235,139.41125,252.892463133315,297.676826530125,526.66894758374,0,1,1,1,148.123752607798,264.31399941958,304.063184785125,477.393461773575,0.125,1,1,1,1.57557591101894,31,30,31,213,23.6831155553111,1406.6516868484,29,0,0,0,3.90256667018611,"S/C Mwakaboko","MW2012C3010210",139.41125,252.892463133315,297.676826530125,526.66894758374,0,1,1,1,1.57557591101894,31,30,0,0,213,23.6831155553111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203176,2013,0.0555555555555556,0.444444444444444,0.111111111111111,0.333333333333333,0,0,0.277777777777778,0.222222222222222,0,0,0.666666666666667,0.333333333333333,0,0.222222222222222,4.61111111111111,5.11111111111111,45.1111111111111,1.27777777777778,3.83333333333333,33.1111111111111,20.4444444444444,1.03944444444444,0.233333341111111,3.61111111111111,5.11111111111111,47.1388888888889,-0.0995306355555556,0.333333333333333,0,0,0.111111111111111,0,0.0555555555555556,1,1,0.944444444444444,97.6906853293783,284.545815807404,299.572054508501,523.885176296901,0.0590909090909091,1,1,1,95.677919296781,278.620444832008,304.78520987168,460.813327386055,0.177272727272727,1,1,1,1.27871518822624,31,29,31,213,23.8679262832857,1064.54262607495,29,0,0,0,3.85309832677812,"Kyungu","MW2012C3010201",89.0539790283255,335.230000895162,315.599065203223,523.511036903067,0.0712121212121212,1,1,1,1.09035258566771,30.5,29,0,0,213,23.8679262832857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203744,2013,0.0454545454545455,0.409090909090909,0.0454545454545455,0.409090909090909,0,0.0454545454545455,0.681818181818182,0.318181818181818,0,0,0.545454545454545,0.409090909090909,0.0454545454545455,0.545454545454545,5.40909090909091,6,50.3636363636364,1.22727272727273,0.863636363636364,12.7727272727273,10.5454545454545,0.542272727272727,0.60000002,2.86363636363636,6.04545454545455,62.2272727272727,-0.136135711818182,0.454545454545455,0,0.909090909090909,0.0454545454545455,0.863636363636364,0.0909090909090909,1,1,0.954545454545455,80.4172727272727,385.91418598292,331.626075897946,523.136897509233,0.0833333333333333,1,1,1,65.1657457895656,422.954471643517,270.267173418747,329.463623762091,0.5,1,1,1,0.901989983109191,30,29,31,213,23.8679262832857,1064.54262607495,29,0,0,0,4.13079337193013,"Kyungu","MW2012C3010201",89.0539790283255,335.230000895162,315.599065203223,523.511036903067,0.0712121212121212,1,1,1,1.09035258566771,30.5,29,0,0,213,23.8679262832857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204322,2013,0,0.470588235294118,0.0588235294117647,0.352941176470588,0,0,0.411764705882353,0.294117647058824,0,0,0.588235294117647,0.411764705882353,0,0.352941176470588,5.29411764705882,6.94117647058824,40.5294117647059,1.17647058823529,7.70588235294118,53.8823529411765,7.35294117647059,0.554705882352941,0.60000002,2.58823529411765,5.29411764705882,51.1764705882353,-0.300857074117647,0.411764705882353,0,0,0.176470588235294,0,0.176470588235294,1,1,1,85.6408223684211,402.575974178318,426.63587778977,470.054328407009,0.0588235294117647,1,1,1,76.0302164760596,320.787103860626,324.387715067788,461.176149379365,0.105882352941176,1,1,1,0.920099024471505,31,28,31,213,22.8637086489205,1031.8785890184,25,0,0,0,3.93527986759241,"Wasambo","MW2012C3010209",89.5216672193105,379.537946710241,403.443691364004,454.466596582263,0.0713797877622194,1,1,1,0.918242040858294,31,28,0,0,213,22.8637086489205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204586,2013,0.157894736842105,0.631578947368421,0.210526315789474,0.315789473684211,0,0,1.31578947368421,0.631578947368421,0,0,0.105263157894737,0.894736842105263,0,0.789473684210526,5.36842105263158,6.15789473684211,43.1052631578947,1.47368421052632,0.842105263157895,52.8947368421053,4.21052631578947,0.66578947368421,0.568421071578947,0.789473684210526,6.05263157894737,58.7894736842105,0.271333696315789,0.894736842105263,0,0,0.842105263157895,0,0.842105263157895,1,1,0.842105263157895,93.4025120701999,356.499919242163,380.251504938238,438.878864757517,0.0839360461126741,1,1,1,82.8865377811338,433.212823227272,243.322297244103,355.758308445756,0.309956769368009,1,1,1,0.916385057245082,31,28,31,213,22.8637086489205,1031.8785890184,25,0,0,0,4.07396281990276,"Wasambo","MW2012C3010209",89.5216672193105,379.537946710241,403.443691364004,454.466596582263,0.0713797877622194,1,1,1,0.918242040858294,31,28,0,0,213,22.8637086489205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220103,2013,0,0.545454545454545,0,0.590909090909091,0,0,0.590909090909091,0.409090909090909,0,0,0.5,0.5,0,0.545454545454545,5.45454545454545,6.27272727272727,40.7727272727273,1.18181818181818,1.22727272727273,5.13636363636364,3.59090909090909,0.487272727272727,0.545454563636364,3.18181818181818,5.68181818181818,51.6363636363636,-0.300857594090909,0.5,0,0,0,0,0,1,1,0.0909090909090909,70.249881993007,399.002195281292,422.334125035622,468.218659760472,0.272727272727273,1,1,1,69.2410393689807,316.466232370723,318.206357016721,459.044436927885,0.272727272727273,1,1,1,1.01564357598424,30,29,31,213,23.8679262832857,1064.54262607495,29,0,0,0,3.94422614592278,"Karonga town","MW2012C3010201",73.2461952052577,307.905855832668,390.144879479007,409.356232680684,0.331204906204906,1,1,1,1.06391539406197,30,29,0,0,213,23.8679262832857,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220705,2013,0.111111111111111,0.611111111111111,0.222222222222222,0.444444444444444,0,0.0555555555555556,1.5,0.722222222222222,0,0,0.111111111111111,0.888888888888889,0,0.888888888888889,4.66666666666667,5.11111111111111,40.7777777777778,1.16666666666667,0.944444444444444,4.77777777777778,2.27777777777778,0.523333333333333,0.60000002,2.05555555555556,6.05555555555556,61.8888888888889,0.101796013888889,0.888888888888889,0,0.0555555555555556,0,0,0.0555555555555556,1,1,0.0555555555555556,76.2425084175084,216.809516384045,357.955633922392,350.493805600896,0.38968253968254,1,1,1,94.5611857425174,403.626137215197,228.228073701881,270.945662241187,0.59047619047619,1,1,1,1.11218721213971,30,29,31,213,23.8679262832857,1064.54262607495,29,0,0,0,4.12534066259106,"Karonga town","MW2012C3010201",73.2461952052577,307.905855832668,390.144879479007,409.356232680684,0.331204906204906,1,1,1,1.06391539406197,30,29,0,0,213,23.8679262832857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10301663,2013,0,0.588235294117647,0,0.294117647058824,0,0,1.11764705882353,0.529411764705882,0,0,0.411764705882353,0.588235294117647,0,0.705882352941177,4.82352941176471,6.17647058823529,42.5294117647059,1.17647058823529,10.8823529411765,27.5294117647059,11.5294117647059,0.613529411764706,0.105882356470588,3.58823529411765,5.35294117647059,43.2352941176471,-0.300857464705882,0.588235294117647,0,0.117647058823529,0.705882352941177,0,0.764705882352941,1,1,1,88.1263353255741,195.286717965489,269.860586260215,313.903741876867,0.0739594894561598,1,1,1,103.430340972439,157.23698787279,255.106225307458,298.724120353196,0.511542730299667,1,1,1,1.20635277858641,30,29,30,213,22.0334201902291,1348.71847687449,24,0,0,0,3.76665715515662,"Kabunduli","MW2012C3010309",88.1263353255741,195.286717965489,269.860586260215,313.903741876867,0.0739594894561598,1,1,1,1.20635277858641,30,29,0,0,213,22.0334201902291,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302010,2013,0,0.3125,0.0625,0.1875,0,0,0.5625,0.1875,0,0,0.625,0.375,0,0.4375,6.9375,7,50.625,1.25,1.5625,51.875,28.5,0.49125,0.48750001625,6.125,5.5625,42.34375,-0.300856851875,0.375,0,0,0.9375,0,0.9375,1,1,1,81.998,142.141928890797,246.060552476513,257.580838221663,0.375,1,1,1,66.0864689641114,148.337842543464,256.428738297896,292.631978639217,0.75,1,1,1,1.33035176139294,31,30,30,213,22.9621278144944,1278.85445471108,24,0,0,0,3.74582083051407,"Fukamapiri","MW2012C3010311",81.998,142.141928890797,246.060552476513,257.580838221663,0.375,1,1,1,1.33035176139294,31,30,0,0,213,22.9621278144944,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10304012,2013,0.12,0.52,0.36,0.48,0,0.04,1.8,0.48,0.04,0,0.32,0.68,0,0.88,6.84,4.76,41.6,1.36,0.72,41.64,15.04,0.6516,0.4320000144,5.08,5.72,50.72,0.134009012,0.68,0,0.8,0.08,0.72,0.12,1,1,0.92,138.983176070017,69.3989425926205,250.9717041496,396.176287635771,0.197319708715058,1,1,1,120.095592839021,173.90566655838,245.698293734811,251.791055202736,0.459122621564482,1,1,1,1.42377660207241,30,29,30,213,22.9621278144944,1278.85445471108,24,0,0,0,3.92632031012897,"S/C Malanda","MW2012C3010311",138.983176070017,69.3989425926205,250.9717041496,396.176287635771,0.197319708715058,1,1,1,1.42377660207241,30,29,0,0,213,22.9621278144944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10305446,2013,0,0.666666666666667,0.277777777777778,0.611111111111111,0,0,1.66666666666667,0.444444444444444,0,0,0.555555555555556,0.444444444444444,0,0.777777777777778,7.44444444444444,5.11111111111111,41.0555555555556,1.11111111111111,1.16666666666667,55.9444444444444,32.8888888888889,0.502222222222222,0.433333347777778,4.88888888888889,5.27777777777778,53.7222222222222,-0.300856088888889,0.444444444444444,0,0,0,0,0,1,1,1,99.1751940035273,152.086913309713,202.84892017072,235.636046111983,0.101388888888889,1,1,1,113.23285639379,153.121300886639,255.446737605162,313.491120329139,0.419444444444444,1,1,1,1.42630209156215,30,29,30,213,22.9621278144944,1278.85445471108,24,0,0,0,3.98382673755713,"S/C Zilakoma","MW2012C3010311",99.1751940035273,152.086913309713,202.84892017072,235.636046111983,0.101388888888889,1,1,1,1.42630209156215,30,29,0,0,213,22.9621278144944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10307413,2013,0,0.631578947368421,0.157894736842105,0.105263157894737,0,0,1.42105263157895,0.263157894736842,0,0,0.578947368421053,0.421052631578947,0,0.894736842105263,7.52631578947368,7.10526315789474,48.6842105263158,1.26315789473684,0.736842105263158,36.7894736842105,8.63157894736842,0.577368421052632,0.252631587368421,7.47368421052632,5.52631578947368,44.7105263157895,-0.300856485789474,0.421052631578947,0,0.263157894736842,0,0.263157894736842,0,1,1,0.947368421052632,75.9856732740943,88.2093554463027,127.834522997918,243.38079609773,0.336842105263158,1,1,1,73.3347362842496,158.002678749939,228.816436026323,278.174688435896,0.684210526315789,1,1,1,1.25966235411353,30,29,30,213,22.9621278144944,1278.85445471108,24,0,0,0,3.80020896194555,"S/C Fukamalaza","MW2012C3010311",75.9856732740943,88.2093554463027,127.834522997918,243.38079609773,0.336842105263158,1,1,1,1.25966235411353,30,29,0,0,213,22.9621278144944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10308636,2013,0,0.5625,0.125,0.125,0,0,0.9375,0.4375,0,0,0.4375,0.5625,0,0.75,6.4375,6,45.8125,1.25,5.375,27.8125,8.875,0.6125,0.03750000125,3.5,5.0625,56.625,-0.300856638125,0.5625,0,0,0,0,0,1,1,1,93.48125,99.0239195866286,87.9403735256878,230.003319303082,0,1,1,1,96.3669929858358,157.909700234767,259.042503684641,241.114031193269,0.333333333333333,1,1,1,1.11248378372987,31,24,30,213,22.9621278144944,1278.85445471108,24,0,0,0,4.0364505838032,"S/C Mkumbira","MW2012C3010311",93.48125,99.0239195866286,87.9403735256878,230.003319303082,0,1,1,1,1.11248378372987,31,24,0,0,213,22.9621278144944,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401140,2013,0.142857142857143,0.666666666666667,0.333333333333333,0.571428571428571,0.0476190476190476,0,1.71428571428571,0.428571428571429,0,0,0.238095238095238,0.761904761904762,0,0.904761904761905,4.61904761904762,6.33333333333333,39.0476190476191,1.23809523809524,2.28571428571429,52.8095238095238,12,1.11666666666667,0.285714295238095,1.76190476190476,5.80952380952381,56.9523809523809,0.21683994047619,0.761904761904762,0,0.0952380952380952,0.714285714285714,0,0.238095238095238,1.23809523809524,1,0.904761904761905,105.559369163352,243.466047376628,276.635282371735,668.422224600055,0.30607202576585,1,1,1,100.563213637204,256.770175629242,257.066160963798,349.629858784262,0.447032561511025,1,1,1,0.594992674406828,51,30,51,213,21.207329104428,746.125561618805,29,0,0,0,4.04221549678715,"Chikulamayembe","MW2012C3010417",104.745071161206,318.715869245082,353.559107270483,567.549850700515,0.21380014299633,1,1,1,0.69798592726812,64.3333333333333,30,0,0,213,21.0708929405153,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
