"ea_id","FS_year","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","number_celphones","floor_cement","floor_tile","floor_dirt_sand_dung","roof_natural","roof_iron","roof_other","cell_phone","hhsize","FS_month","hh_age","hh_gender","dist_road","dist_popcenter","dist_admarc","elevation","percent_ag","rCSI","HDDS","FCS","asset_index2","roof_natural_inverse","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","nutri_rent_severe_constraint","nutri_rent_moderate_constraint","IPC1","IPC12","rural","clust_maize_price","clust_rice_price","clust_nuts_price","clust_beans_price","clust_maize_mktthin","clust_rice_mktthin","clust_nuts_mktthin","clust_beans_mktthin","lhz_maize_price","lhz_rice_price","lhz_nuts_price","lhz_beans_price","lhz_maize_mktthin","lhz_rice_mktthin","lhz_nuts_mktthin","lhz_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax","logFCS","TA_names","FNID","TA_maize_price","TA_rice_price","TA_nuts_price","TA_beans_price","TA_maize_mktthin","TA_rice_mktthin","TA_nuts_mktthin","TA_beans_mktthin","TA_raincytot","TA_day1rain","TA_maxdaysnorain","TA_floodmax","TA_heatdays","TA_gdd","TA_tmean","quarter1","quarter2","quarter3","quarter4","month1","month2","month3","month4","month5","month6","month7","month8","month9","month10","month11","month12"
30704158,2010,0,0.5,0.1875,0.125,0,0,0.4375,0.375,0,0,0.5625,0.4375,0,0.25,3.375,12,40,1.25,20.8133335625,53.45600025,4.104,0.90640000125,0.56250001875,4.8125,5.875,50.46875,0.04846442625,0.4375,0,0,0,0,0,1,1,1,13.5,119.93,23,117.756521110027,0.6,1,0.8,1,27.00732204286,53.9075065081853,107.456109407922,255.351494365992,0.8,1,0.8,1,1.12021276982316,51,24,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.92135433285703,"Changata","MW2012C3030716",23.5035,141.27375,104.878333333333,138.30992722168,0.455172413793103,0.724137931034483,0.693103448275862,0.896551724137931,1.04751631385533,51,24,0,1,212,26.4815203026427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30704313,2010,0,0.625,0,0.3125,0,0,0.1875,0.1875,0,0,0.625,0.375,0,0.1875,4.4375,9,52.6875,1.3125,12.0175,45.8587499375,6.54375004375,0.7356875,0.60000002,5.375,5.4375,51.40625,0.29874851875,0.375,0,0,0,0,0,1,1,1,33.507,162.6175,186.756666666667,158.863333333333,0.310344827586207,0.448275862068966,0.586206896551724,0.793103448275862,35.3514223742346,92.8288811289613,81.5511706995176,220.209960293017,0.827586206896552,1,1,1,0.974819857887495,51,24,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.93975976039975,"Changata","MW2012C3030716",23.5035,141.27375,104.878333333333,138.30992722168,0.455172413793103,0.724137931034483,0.693103448275862,0.896551724137931,1.04751631385533,51,24,0,1,212,26.4815203026427,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30705248,2011,0,0.5625,0,0.5,0,0,0.3125,0,0,0,0.875,0.125,0,0.3125,3.9375,3,37.1875,1.125,13.84,35.60062525,4.2518749875,0.22075,0.56250001875,6.3125,4.75,41.15625,0.173607736875,0.125,0,0,0,0,0,1,1,1,33.33,158.82,151.12,127.14117427689,0.75,0.75,0.75,1,18.3292183253209,48.8348488871248,110.773453512007,277.140218472311,1,1,1,1,1.07852883525701,34,22,36,213,26.1194306709397,1108.03207285838,22,0,0,0,3.71737579894355,"S/C Mphuka","MW2012C3030716",33.33,158.82,151.12,127.14117427689,0.75,0.75,0.75,1,1.07852883525701,34,22,0,0,213,26.1194306709397,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30705391,2010,0.0625,0.75,0,0.1875,0,0,0.25,1,0,0,0.0625,0.9375,0,0.25,2.75,5,39.9375,1.0625,5.255625,32.7375001875,8.44562498125,1.002,0.7500000125,7.125,5.5625,51.03125,0.54903120625,0.9375,0,0,0,0,0,1,NA,1,32.3636363636364,138.200769230769,143.219090909091,114.603157894737,0.607142857142857,0.535714285714286,0.607142857142857,0.321428571428571,23.3615994070743,118.567473795292,115.228600801328,117.069476702416,0.75,0.607142857142857,0.892857142857143,0.392857142857143,1.09235708084276,52,30,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.93243819017074,"S/C Mphuka","MW2012C3030716",32.3636363636364,138.200769230769,143.219090909091,114.603157894737,0.607142857142857,0.535714285714286,0.607142857142857,0.321428571428571,1.09235708084276,52,30,0,1,212,26.4815203026427,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30706619,2010,0.0625,0.625,0.1875,0.3125,0,0,0.5,0.3125,0,0,0.5,0.5,0,0.25,3.9375,9,44.6875,1.5,10.21,42.386875125,7.37562495,0.7933125,0.60000002,5.75,5.375,50.90625,0.2987485325,0.5,0,0,0,0,0,1,1,1,38.7784210526316,180.749444444444,170.350555555556,160.758333333333,0.269230769230769,0.307692307692308,0.307692307692308,0.769230769230769,34.3516094361368,180.14142322094,220.588364502912,175.546246530258,0.538461538461538,0.769230769230769,0.769230769230769,0.884615384615385,1.05765723988177,51,24,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.92998570580232,"S/C Kwethemule","MW2012C3030716",36.0142105263158,175.062222222222,153.655277777778,135.647953911478,0.384615384615385,0.403846153846154,0.403846153846154,0.884615384615385,1.08119534602029,51,24,0,1,212,26.4815203026427,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30706743,2010,0,0.5,0,0,0,0,0.25,0.25,0,0,0.4375,0.5625,0,0.25,4.125,10,47.4375,1.25,16.62874975,47.8368749375,3.615,0.9313125,0.56250001875,4.9375,5.375,48,0.04846385,0.5625,0,0,0,0,0,1,1,1,33.25,169.375,136.96,110.537574489623,0.5,0.5,0.5,1,28.6005273416027,92.8557052790717,62.2924666139536,239.417140417351,1,1,1,1,1.10473345215881,51,24,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.87120101090789,"S/C Kwethemule","MW2012C3030716",36.0142105263158,175.062222222222,153.655277777778,135.647953911478,0.384615384615385,0.403846153846154,0.403846153846154,0.884615384615385,1.08119534602029,51,24,0,1,212,26.4815203026427,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30707534,2010,0,0.4375,0,0.375,0,0,0.375,0.0625,0,0,0.4375,0.5625,0,0.375,5.375,3,47.125,1.375,9.590624925,46.259375125,5.27562496875,0.66575,0.62500001875,14.5,4.5,40.6875,-0.07667609,0.5625,0,0,0,0,0,1,NA,1,37.96,40.63,223.914350572071,101.715,0.5,0.5,1,0.5,59.7109358294021,89.03239459723,182.950883402735,122.876985268528,1,0.75,1,1,0.979489314441675,51,22,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.70592091996879,"Kapichi","MW2012C3030716",37.96,40.63,223.914350572071,101.715,0.5,0.5,1,0.5,0.979489314441675,51,22,0,1,212,26.4815203026427,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30707722,2011,0,0.5625,0,0.5,0,0,0.3125,0.125,0,0.0625,0.5,0.5,0,0.1875,3.75,1,44.5625,1.4375,5.02875000625,42.739375125,2.6393750125,0.7395,0.60000002,3.5,5.5625,49.5625,0.173607736875,0.5,0,0,0,0,0,1,1,1,13,12.6666666666667,115.7575,180.98715393421,0.5,0.25,1,1,18.1508543537174,48.1100862842631,109.67027861972,262.884915566167,0.75,0.75,1,1,1.13423514977433,36,29,36,213,26.1194306709397,1108.03207285838,22,0,0,0,3.90323449939507,"Kapichi","MW2012C3030716",13,12.6666666666667,115.7575,180.98715393421,0.5,0.25,1,1,1.13423514977433,36,29,0,0,213,26.1194306709397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30708338,2010,0,0.3125,0,0.25,0,0,0.5,0.1875,0,0,0.5625,0.4375,0,0.375,3.75,7,42.125,1.3125,5.92266663125,38.20666625,5.8713333375,0.841200000625,0.62500001875,4.25,5.125,50.21875,-0.326959913125,0.4375,0,0,0,0,0,1,1,1,29,44.5,18.5,127.32,0.8,0.6,0.6,0.6,30.5736764946268,159.584601426099,101.29766949231,213.159584608604,1,1,1,1,1.07916902258849,52,22,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.91638846293779,"Nchilamwela","MW2012C3030716",27.5121739130435,72.735,67.5925,137.362826086957,0.626190476190476,0.55,0.466666666666667,0.526190476190476,1.02473405457595,52,26,0,1,212,26.4815203026427,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30708665,2010,0,0.466666666666667,0.133333333333333,0.266666666666667,0,0,0.666666666666667,0.333333333333333,0,0,0.466666666666667,0.533333333333333,0,0.533333333333333,4.46666666666667,8,31.8666666666667,1.33333333333333,0.5006666672,38.8686671333333,6.414000094,0.7378,0.60000002,2.4,5.73333333333333,51.4666666666667,-0.0182771313333333,0.533333333333333,0,0,0,0,0,1,1,1,26.024347826087,100.97,116.685,147.405652173913,0.452380952380952,0.5,0.333333333333333,0.452380952380952,27.293855591691,76.9679290039407,84.4329114885258,142.645438764174,0.738095238095238,0.69047619047619,0.523809523809524,0.642857142857143,0.970299086563406,52,30,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.94093434892257,"Nchilamwela","MW2012C3030716",27.5121739130435,72.735,67.5925,137.362826086957,0.626190476190476,0.55,0.466666666666667,0.526190476190476,1.02473405457595,52,26,0,1,212,26.4815203026427,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30709698,2011,0,0.875,0,0.3125,0,0,0.6875,0.9375,0,0,0.125,0.875,0,0.5,3.3125,3,34,1.3125,4.01437501875,31.0643749375,6.03999995,0.9304375,0.11250000375,4.9375,5.5625,52.96875,0.799315045625,0.875,0,0,0,0,0,1,1,1,24.715,178.055,226.495,181.005704453921,0.5,0.5,0.5,1,18.3292183253209,48.8245517395102,112.452758459112,277.140218472318,1,1,1,1,1.16073764172216,36,22,36,213,26.1194306709397,1108.03207285838,22,0,0,0,3.96970211701482,"Chimaliro","MW2012C3030716",17.8575,98.0275,172.11,181.001067919441,0.625,0.625,0.5,1,1.06574920160167,34,25.5,0,0,213,25.3855402986769,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30710157,2010,0,0.375,0,0.0625,0,0,0.25,0.125,0,0,0.75,0.25,0,0.1875,4,7,43.3125,1.25,5.13624995625,16.575000125,5.238125025,0.89275,0.56250001875,4.375,5.1875,46.78125,-0.20181913125,0.25,0,0,0,0,0,1,1,1,29,44.5,18.5,127.32,0.8,0.6,0.6,0.6,30.5736764946268,159.58476505766,101.29766949231,213.159584608604,1,1,1,1,0.93768124308444,52,30,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.8454824816199,"Bvumbwe","MW2012C3030716",32.1569043209877,123.464349151235,159.190509427609,157.572649494949,0.553893518518519,0.339194444444444,0.37837962962963,0.471851851851852,0.970813419944287,52,30,0,0.333333333333333,212.666666666667,25.4322059022429,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30710451,2011,0,0.4375,0,0.125,0,0,0.5625,0.1875,0,0.1875,0.0625,0.5625,0.375,0.5,2.3125,1,41,1.0625,1.62437500625,29.0425001875,7.57874999375,1.0371875,0.150000005,3.5,5.875,65.21875,-0.07667721875,0.9375,0,0,0,0,0,1,1,1,13,12.6666666666667,115.7575,180.98715393421,0.5,0.25,1,1,18.1508543537174,48.1100862842631,107.992608429348,262.884915566173,0.75,0.75,1,1,1.20667253627791,36,22,36,213,26.1194306709397,1108.03207285838,22,0,0,0,4.17774700427747,"Bvumbwe","MW2012C3030716",13,12.6666666666667,115.7575,180.98715393421,0.5,0.25,1,1,1.20667253627791,36,22,0,0,213,26.1194306709397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30711684,2010,0,0.25,0,0.0625,0,0,0.25,0.0625,0,0,0.625,0.375,0,0.1875,3.5,3,42.8125,1.0625,6.45937498125,25.0962498125,4.04812498125,0.617,0.60000002,11.25,4.0625,31.875,-0.452102391875,0.375,0,0,0,0,0,1,NA,1,40.6981818181818,173.270454545455,167.690649350649,196.98702020202,0.28125,0.197916666666667,0.322916666666667,0.260416666666667,43.5033867167385,120.45074632671,201.90832308825,183.006201113429,0.583333333333333,0.6875,0.854166666666667,0.770833333333333,0.917286859112162,52,26,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.46182200347859,"Thomas","MW2012C3030716",40.6981818181818,173.270454545455,167.690649350649,196.98702020202,0.28125,0.197916666666667,0.322916666666667,0.260416666666667,0.917286859112162,52,26,0,1,212,26.4815203026427,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30720666,2010,0.1875,0.625,0.4375,0.0625,0,0.0625,1.5,1,0,0,0,1,0,0.8125,3.25,10,33.5,1.5,0.310833329375,34.4316663125,0.94749999875,0.9273333275,0.60000002,2.25,6.375,68.125,0.298747385,1,0,0,0,0,0,1,1,1,29.84,14,162.413333333333,180.959295134752,1,0.75,1,1,28.6005273416027,92.8577512631763,62.2924666139536,239.417140417355,1,1,1,1,1.01990918801496,50,22,51,212,26.4815203026427,1007.79864474589,22,1,0,0,4.22134425298341,"Thyolo Boma","MW2012C3030716",29.84,14,162.413333333333,180.959295134752,1,0.75,1,1,1.01990918801496,50,22,0,1,212,26.4815203026427,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30801205,2011,0,0.5,0,0.6875,0,0,0.25,0.125,0,0,0.625,0.375,0,0.1875,5.0625,2,42.375,1.25,8.065333225,59.754000625,18.409333375,0.592200000625,0.03750000125,3.125,5.125,44.625,0.048466949375,0.375,0,0,0,0,0,1,1,1,12.9176763325394,13,49.6666666666667,143.936541415538,0.875,0.75,0.5,1,23.0191124048494,138.87367523492,110.821062566996,236.656771273498,1,1,1,1,1.17333879119141,36,23,32,213,24.2462154119788,1000.13209417704,22,0,0,0,3.7982942400998,"Mabuka","MW2012C3030804",12.4588381662697,12.8333333333333,136.7375,184.815489365908,0.8125,0.5,0.75,1,1.36917855141334,36,23,0,0,213,23.9148899167917,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30801672,2010,0,0.4375,0,0.3125,0,0,0.25,0.0625,0,0,0.875,0.125,0,0.25,3.75,5,47.5625,1.4375,14.6435715,55.034999625,11.562142875,0.56335714,0.60000002,5.5,3.3125,25.5,-0.076676369375,0.125,0,0,0,0,0,1,NA,1,29.460625,122.433958333333,200.26875,182.5134375,0.283653846153846,0.0192307692307692,0.0961538461538462,0.0192307692307692,34.1891459840428,158.927508182755,204.756959726134,189.106826890996,0.774038461538462,0.454326923076923,0.586538461538462,0.509615384615385,1.00404037724441,52,26,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.23867845216438,"Mabuka","MW2012C3030804",26.364525,78.7655916666667,183.954869301435,146.522592053688,0.606730769230769,0.403846153846154,0.599230769230769,0.660512820512821,1.1441013974956,52,19,0,0,213,23.6878957900643,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30803115,2010,0,0.4375,0.0625,0.375,0,0,0.25,0.0625,0,0,0.8125,0.1875,0,0.25,4,7,37.9375,1.5625,4.1275000437375,49.7781255625,9.17437486875,0.699375,0.56250001875,2.625,4.1875,33.90625,-0.0766760775,0.1875,0,0,0,0,0,1,1,1,29.5,85.5290909090909,113.340909090909,126.323636363636,0.8,0.45,0.45,0.45,26.7445901729058,86.6723914665285,90.0439404997414,222.824174364566,1,0.85,0.85,1,0.967469220940842,42,22,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.52359936317483,"Chikumbu","MW2012C3030804",36.1383333333333,93.684696969697,148.442525252525,157.249956975752,0.6,0.316666666666667,0.4,0.65,1.01712608116743,42,26,0,0,213,24.3243606853933,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30803233,2010,0,0.125,0.0625,0.1875,0,0,0.5625,0.25,0,0,0.375,0.625,0,0.375,4.5625,3,54.5625,1.5,1.81562499375,52.24750025,14.894375,0.7330625,0.60000002,10.375,4.3125,33.96875,-0.70238508625,0.625,0,0,0,0,0,1,NA,1,52.75,108.25,261.62,186.62,0.5,0,0.5,0.5,58.6763565060043,131.394975375876,212.406746734091,185.257810042121,1,1,1,1,1.07377386860272,42,30,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.52544098432148,"Chikumbu","MW2012C3030804",36.1383333333333,93.684696969697,148.442525252525,157.249956975752,0.6,0.316666666666667,0.4,0.65,1.01712608116743,42,26,0,0,213,24.3243606853933,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30803321,2011,0,0.4375,0,0.3125,0,0,0.375,0.1875,0,0,0.5,0.5,0,0.3125,4.4375,1,42.8125,1.5,9.32250004375,48.8281245,6.52624996875,0.6295625,0.3750000125,5.75,4.6875,43.40625,-0.076676375,0.5,0,0,0,0,0,1,1,1,11.625,12.0416666666667,103.136451645581,148.202999809294,0.59375,0.4375,0.71875,1,18.1803025792081,48.2423010221537,109.166097725068,265.607179948918,0.84375,0.84375,1,1,1.12999449816854,36,24,36,213,26.1194306709397,1108.03207285838,22,0,0,0,3.77060343995462,"Chikumbu","MW2012C3030716",11.625,12.0416666666667,103.136451645581,148.202999809294,0.59375,0.4375,0.71875,1,1.12999449816854,36,24,0,0,213,26.1194306709397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30803480,2010,0,0.5,0,0.5625,0,0,0.125,0.0625,0,0,0.6875,0.3125,0,0.125,5.875,11,42.5625,1.25,5.55866664375,52.6426663125,11.644,0.65359999875,0.56250001875,5.0625,5.4375,40.375,0.048466385,0.3125,0,0,0,0,0,1,1,1,26.165,87.275,70.3666666666667,158.806234563618,0.5,0.5,0.25,1,23.6669756279763,138.532423389392,109.77950269046,222.546414633515,1,1,0.75,1,1.01013515395873,42,26,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.69821078154282,"Chikumbu","MW2012C3030804",36.1383333333333,93.684696969697,148.442525252525,157.249956975752,0.6,0.316666666666667,0.4,0.65,1.01712608116743,42,26,0,0,213,24.3243606853933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30804416,2010,0.125,0.4375,0.1875,0.3125,0,0,0.8125,0.3125,0,0,0.3125,0.6875,0,0.625,4.125,5,43.1875,1.5625,0.6880000030625,42.6640005,2.71066666875,0.689,0.60000002,0.875,5.875,51.375,-0.07667639,0.6875,0,0,0,0,0,1,NA,1,32.188,114.571111111111,148.71375,120.035555555556,0.594594594594595,0.27027027027027,0.351351351351351,0.27027027027027,38.3416415843835,111.960579667899,156.677185430378,122.400497587394,0.783783783783784,0.567567567567568,0.675675675675676,0.351351351351351,0.934444390683379,42,30,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.9391516728164,"Nthiramanja","MW2012C3030804",29.1765,100.923055555556,109.540208333333,139.420895059587,0.547297297297297,0.385135135135135,0.300675675675676,0.635135135135135,0.95764422841382,47,26,0,0,213,24.3243606853933,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30804426,2010,0,0.375,0,0.3125,0,0,0.1875,0.0625,0,0,0.75,0.25,0,0.1875,3.375,11,47.0625,1.5625,7.023333375,48.0633330625,7.207333375,0.644,0.11250000375,9.0625,4.5625,37.09375,-0.201818004375,0.25,0,0,0,0,0,1,1,1,26.165,87.275,70.3666666666667,158.806234563618,0.5,0.5,0.25,1,23.6669756279763,138.801228135302,109.77950269046,222.61308660318,1,1,0.75,1,0.98084406614426,52,22,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.61344849180994,"Nthiramanja","MW2012C3030804",29.1765,100.923055555556,109.540208333333,139.420895059587,0.547297297297297,0.385135135135135,0.300675675675676,0.635135135135135,0.95764422841382,47,26,0,0,213,24.3243606853933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30805259,2010,0,0.1875,0,0.4375,0,0,0.1875,0.0625,0,0,0.875,0.125,0,0.1875,4.0625,9,34.1875,1.5625,4.2764286125,52.527142875,15.9192858125,0.75814286,0.60000002,3.625,4.875,39.5625,-0.577242328125,0.125,0,0,0,0,0,2,1,1,27.1870588235294,152.156428571429,144.832142857143,183.65,0.392857142857143,0.5,0.5,0.892857142857143,31.2531011996457,118.744064441341,55.3867988126817,186.479059911819,0.821428571428571,0.857142857142857,1,1,1.07377386860272,42,30,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.6778816999044,"Nkanda","MW2012C3030804",27.8956862745098,104.385476190476,171.541547619048,156.365555555556,0.380952380952381,0.25,0.333333333333333,0.464285714285714,0.976226431333239,42,25,0,0,213,24.3243606853933,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30805375,2010,0,0.625,0,0.625,0,0,0.3125,0.125,0,0,0.625,0.375,0,0.3125,4.3125,8,43.625,1.3125,10.757333375,45.4799995625,9.7060000125,0.69926666625,0,1.4375,4.375,39.5625,0.298749925,0.375,0,0,0,0,0,2,1,1,30,90,159.2925,176.666666666667,0.25,0,0,0.25,28.4718213135076,138.277233773265,130.901355646724,209.723314900828,1,1,1,1,0.8999710829046,42,19,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.6778816999044,"Nkanda","MW2012C3030804",27.8956862745098,104.385476190476,171.541547619048,156.365555555556,0.380952380952381,0.25,0.333333333333333,0.464285714285714,0.976226431333239,42,25,0,0,213,24.3243606853933,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30805463,2011,0,0.3125,0,0.375,0,0,0.125,0,0,0,1,0,0,0.0625,4,3,42.875,1.375,11.99625,54.1231248125,13.5,0.7243125,0.2250000075,2.5625,3.5,31.53125,-0.326959350625,0,0,0,0,0,0,1,1,1,62.5333333333333,120.4,250.67,250.765486927405,0.25,0.25,0.75,1,23.2235190835092,138.848008330165,111.12338067145,238.926685595539,1,1,1,1,1.13388357552693,32,23,32,213,24.2462154119788,1000.13209417704,22,0,0,0,3.45097911755388,"Nkanda","MW2012C3030804",62.5333333333333,120.4,250.67,250.765486927405,0.25,0.25,0.75,1,1.13388357552693,32,23,0,0,213,24.2462154119788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30805551,2010,0,0.1875,0,0.625,0.0625,0,0.1875,0.125,0,0,0.8125,0.1875,0,0.1875,4.375,5,46.125,1.25,7.42307699375,47.52077,10.13923086875,0.713,0.5250000175,6.6875,3.6875,35.125,-0.5772414475,0.1875,0,0,0,0,0,1,NA,1,26.5,71,210.5,108.78,0.5,0.25,0.5,0.25,34.8000708579595,136.543003752038,181.151170820416,195.795205919492,1,1,1,1,0.954934342492397,42,26,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.55891312765391,"Nkanda","MW2012C3030804",27.8956862745098,104.385476190476,171.541547619048,156.365555555556,0.380952380952381,0.25,0.333333333333333,0.464285714285714,0.976226431333239,42,25,0,0,213,24.3243606853933,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30806145,2010,0,0.5,0,0.6875,0,0,0.375,0.1875,0,0,0.6875,0.3125,0,0.375,4.3125,7,46.625,1.375,23.849999875,35.9199995625,2.83714286875,0.72485714,0.48750001625,1.125,4.5625,39.34375,0.04846695125,0.3125,0,0,0,0,0,1,1,1,29,98.7233333333333,125.8825,137.645,0.8,0.4,0.2,0.6,30.4814882704286,137.977072934548,145.799470563918,205.191480023835,1,1,1,1,0.862863527308644,42,15,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.67233713124462,"S/C Juma","MW2012C3030804",34.5,129.199898989899,150.91753968254,154.719105100199,0.524242424242424,0.3,0.450505050505051,0.583838383838384,0.875221383766037,45.3333333333333,21.3333333333333,0,0,213,24.3243606853933,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30806483,2010,0.0625,0.5625,0.1875,0.375,0.0625,0.1875,1.125,0.9375,0,0,0,1,0,0.75,3.6875,10,41.375,1.125,0.27307692325,41.751538875,6.0700000375,0.69169231,0.60000002,2.0625,5.625,53.59375,0.17360723125,1,0,0,0,0,0,2,1,1,27.125,160,134.628333333333,164.107315300597,0.5,0.5,1,1,24.9737460063994,138.688475930088,112.113913672352,218.41471058076,1,1,1,1,0.897110539186084,42,30,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.98143245680031,"S/C Juma","MW2012C3030804",34.5,129.199898989899,150.91753968254,154.719105100199,0.524242424242424,0.3,0.450505050505051,0.583838383838384,0.875221383766037,45.3333333333333,21.3333333333333,0,0,213,24.3243606853933,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30806611,2010,0,0.3125,0,0.375,0,0,0.4375,0.1875,0,0,0.6875,0.3125,0,0.25,3.75,3,41.875,1.5,9.71333335625,41.4166666875,7.11866665,0.713866665,0.60000002,7.0625,4.9375,38.5,-0.326959350625,0.3125,0,0,0,0,0,1,NA,1,47.375,128.876363636364,192.241785714286,162.405,0.272727272727273,0,0.151515151515152,0.151515151515152,45.4527308956379,126.607757620897,186.441914594814,139.530462527913,0.545454545454545,0.454545454545455,0.727272727272727,0.727272727272727,0.865690084803383,52,19,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.65065824129374,"S/C Juma","MW2012C3030804",34.5,129.199898989899,150.91753968254,154.719105100199,0.524242424242424,0.3,0.450505050505051,0.583838383838384,0.875221383766037,45.3333333333333,21.3333333333333,0,0,213,24.3243606853933,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30806630,2011,0,0.5,0,0.5,0,0,0.1875,0.125,0,0,0.625,0.375,0,0.1875,3.5625,1,34.625,1.25,17.105625,37.095,9.3075000125,0.7708125,0.03750000125,2.6875,5.6875,50.8125,0.04846610375,0.375,0,0,0,0,0,1,1,1,12,12.6666666666667,114.41832263293,149.68239896397,0.5,0.25,1,1,22.6982771986897,138.416420804478,110.215229611612,230.489870398191,1,1,1,1,0.83246029094287,29,23,32,213,24.2462154119788,1000.13209417704,22,0,0,0,3.92814238730803,"S/C Juma","MW2012C3030804",12,12.6666666666667,114.41832263293,149.68239896397,0.5,0.25,1,1,0.83246029094287,29,23,0,0,213,24.2462154119788,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30901715,2010,0,0.4375,0,0.5,0,0,0.1875,0.125,0,0,0.8125,0.1875,0,0.1875,3.4375,11,39.125,1.375,24.080000125,57.2666663125,6.5939999875,0.745466666875,0.60000002,5.6875,4.6875,41.75,-0.0766755275,0.1875,0,0,0,0,0,1,1,1,32.58,43.32,210.97,199.853332812906,0.75,0.25,0.75,1,23.6669756279763,138.50626143833,109.77950269046,222.481596818294,1,1,0.75,1,1.35070121364803,60,12,41,213,24.3243606853933,952.221746857102,10,0,0,0,3.73169945129686,"Mnkhumba","MW2012C3030804",28.6673237179487,113.788068172642,194.600691280859,161.926458154201,0.447716089002995,0.436768217252011,0.545159769537979,0.604946073752236,0.974674071085689,55.75,16.6666666666667,0,0,213,24.0622277969735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31004312,2010,0,0.5625,0,0.3125,0,0,0.375,0.0625,0,0,0.75,0.25,0,0.375,4.625,9,42,1.1875,5.78124999375,27.622500125,6.309999975,0.310375,0.5250000175,7.5625,5.125,46.84375,0.173606889375,0.25,0,0,0,0,0,1,1,1,35.232,142.800476190476,156.698888888889,152.838571428571,0.411764705882353,0.382352941176471,0.470588235294118,0.794117647058823,31.4586045680575,128.193177090931,199.406517466498,146.980354645427,0.617647058823529,0.764705882352941,0.852941176470588,0.911764705882353,0.880128992704895,52,26,51,212,26.4815203026427,1007.79864474589,22,1,0,0,3.84681759530287,"Maseya","MW2012C3030716",24.366,131.365238095238,89.8494444444444,135.2975462693,0.505882352941176,0.691176470588235,0.635294117647059,0.897058823529412,0.861928425645484,52,23.5,29.240044937161,14.5,198.5,27.4129574269756,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
