"ea_id","lat_modified","lon_modified","FS_year","FS_month"
20508349,-13.43178,34.292606,2013,7
20508349,-13.55488,34.231972,2013,5
20508349,-16.133422,34.892603,2013,8
20508349,-13.997387,33.792879,2013,10
20508349,-13.4883,34.2614,2013,11
20508547,-13.5663003921509,34.1629981994629,2011,2
20510584,-13.4942998886108,34.3541984558105,2010,10
20520255,-13.7771997451782,34.4576988220215,2011,2
20520582,-13.7849998474121,34.418399810791,2010,11
20601141,-14.299599647522,33.9031982421875,2010,5
20601141,-14.2996,33.9032,2013,5
20601141,-14.222653,33.879263,2013,5
20601141,-9.678333,33.346399,2013,7
20601141,-13.348175,33.596012,2013,9
20601141,-14.082731,33.71509,2013,10
20601141,-14.217297,33.786425,2013,5
20601626,-14.0754995346069,33.9183006286621,2010,8
20601626,-14.268989,33.760958,2013,6
20601626,-13.918483,33.767331,2013,6
20601626,-14.256697,33.779334,2013,6
20601626,-14.0755,33.9183,2013,6
20601626,-13.8362,33.076892,2013,11
20601626,-12.92425,33.786282,2013,8
20601626,-13.996208,33.788272,2013,8
20601626,-13.888279,33.751493,2013,9
20601626,-13.759986,33.814378,2013,10
20601626,-14.388318,34.328298,2013,8
20601626,-14.198509,34.01966,2013,10
20601626,-15.782079,34.986765,2013,7
20601626,-13.541477,33.716561,2013,7
20601658,-14.0333995819092,33.8451995849609,2010,11
20601701,-14.145299911499,33.885799407959,2011,1
20601701,-14.145299911499,33.885799407959,2011,2
20602363,-14.0368003845215,33.345100402832,2010,9
20602363,-13.930946,33.317716,2013,11
20602363,-14.0368,33.3451,2013,7
20602363,-14.0368,33.3451,2013,6
20602363,-15.500794,35.361092,2013,9
20602363,-14.526757,34.660174,2013,11
20602479,-14.102499961853,33.5173988342285,2010,6
20602607,-13.887900352478,33.516300201416,2010,11
20602607,-13.887900352478,33.516300201416,2010,12
20602617,-14.0521001815796,33.4943008422852,2011,3
20602617,-14.0521001815796,33.4943008422852,2011,2
20603090,-14.2600002288818,33.7983016967773,2010,7
20603090,-14.26,33.7983,2013,5
20603090,-14.130569,33.886459,2013,7
20603090,-14.245084,33.777728,2013,5
20603090,-14.319199,33.598546,2013,8
20603090,-14.26,33.7983,2013,8
20603121,-14.1294002532959,33.6874008178711,2011,1
20603133,-14.262900352478,33.6935997009277,2010,11
20603189,-14.1549997329712,33.7457008361816,2010,3
20603337,-14.1864995956421,33.5528984069824,2010,7
20603455,-14.3621997833252,33.714900970459,2011,2
20603533,-14.2749004364014,33.7597007751465,2010,5
20603533,-14.2749004364014,33.7597007751465,2010,6
20603533,-14.2749,33.7597,2013,6
20603533,-14.2749,33.7597,2013,9
20603533,-12.32784,33.576921,2013,7
20603533,-14.228966,33.842643,2013,7
20603533,-14.831871,34.640417,2013,7
20603533,-15.822822,35.103634,2013,7
20603533,-14.178589,33.732182,2013,7
20604071,-14.0530996322632,33.9597015380859,2010,12
20604376,-14.0235004425049,34.1137008666992,2011,3
20604376,-14.0235004425049,34.1137008666992,2011,2
20604638,-14.0152997970581,34.0638999938965,2010,8
20604638,-14.0153,34.0639,2013,6
20604638,-14.130777,33.96488,2013,11
20604638,-13.665294,32.919684,2013,6
20605302,-14.0229997634888,34.0862998962402,2010,6
20605302,-14.023,34.0863,2013,6
20605302,-14.11965,33.919859,2013,9
20605302,-14.757932,34.764956,2013,11
20606168,-13.6751003265381,33.4471015930176,2010,11
20606297,-13.7819004058838,33.3633003234863,2010,10
20607260,-13.8674001693726,33.8280982971191,2010,7
20607260,-13.8674,33.8281,2013,5
20607260,-13.8674,33.8281,2013,9
20607260,-14.222226,33.741825,2013,9
20607260,-13.8674,33.8281,2013,7
20607260,-13.8674,33.8281,2013,6
20607260,-9.712961,33.838155,2013,7
20607260,-13.787469,32.908521,2013,7
20607315,-13.7993001937866,33.8588981628418,2010,3
20607315,-13.7993001937866,33.8588981628418,2010,4
20607315,-13.7993,33.8589,2013,4
20607315,-13.660888,33.857543,2013,6
20607315,-9.604181,33.779577,2013,5
20607315,-13.883571,33.969762,2013,5
20607315,-13.048482,33.501362,2013,6
20607315,-13.325499,33.874914,2013,5
20607315,-13.9147,33.770935,2013,4
20607315,-13.148034,33.392864,2013,6
20607315,-13.692371,33.757986,2013,5
20607733,-13.7938003540039,33.8372993469238,2011,1
20608499,-13.7526998519897,33.6626014709473,2010,11
20609754,-13.7714996337891,33.6813011169434,2011,2
20610050,-14.1044998168945,34.0018005371094,2010,5
20610050,-13.871859,33.773581,2013,9
20610050,-14.096924,33.580106,2013,6
20610050,-14.1045,34.0018,2013,6
20610050,-14.1045,34.0018,2013,7
20610050,-14.170676,33.934545,2013,7
20610249,-14.1600999832153,34.0345001220703,2010,9
20610249,-14.1601,34.0345,2013,6
20610249,-14.15186,33.87492,2013,6
20610249,-14.211998,33.93085,2013,6
20610249,-13.956523,34.076499,2013,6
20610249,-14.083444,33.979834,2013,6
20611336,-13.9799995422363,33.8624992370605,2010,12
20612564,-14.061900138855,33.8322982788086,2011,3
20613324,-13.9694004058838,33.6318016052246,2010,6
20613324,-13.9694,33.6318,2013,6
20613324,-13.778401,33.530215,2013,7
20613324,-13.849169,33.59013,2013,7
20613324,-13.9694,33.6318,2013,7
20614477,-14.0329999923706,33.5158996582031,2010,9
20614477,-14.033,33.5159,2013,6
20614477,-14.033,33.5159,2013,10
20614477,-13.457413,33.613864,2013,11
20614477,-13.835978,33.046182,2013,7
20614477,-13.923912,33.771566,2013,9
20614477,-14.033,33.5159,2013,9
20614477,-14.085206,33.570969,2013,6
20614589,-14.061900138855,33.6847991943359,2010,10
20615064,-13.8121995925903,33.5004997253418,2010,4
20615064,-13.8122,33.5005,2013,4
20615064,-13.188338,33.50286,2013,6
20615064,-13.749258,33.507008,2013,4
20615064,-10.950477,33.723828,2013,5
20615064,-13.525538,33.351445,2013,6
20615735,-13.934700012207,33.4939994812012,2010,7
20615735,-12.861681,33.683838,2013,7
20615735,-13.9347,33.494,2013,5
20615735,-13.923542,33.416739,2013,10
20615735,-13.9347,33.494,2013,11
20615735,-13.945914,33.582358,2013,5
20615752,-13.7482004165649,33.5601997375488,2011,1
20701527,-13.8905000686646,33.0054016113281,2010,5
20701659,-13.7623996734619,32.8174018859863,2011,3
20702011,-13.9426002502441,33.1929016113281,2011,3
20702282,-13.995400428772,33.2865982055664,2010,6
20702282,-13.995400428772,33.2865982055664,2010,5
20702464,-13.9649000167847,33.0449981689453,2010,11
20702471,-14.0593004226685,33.3083992004395,2010,10
20702471,-14.0593,33.3084,2013,7
20702542,-13.8666000366211,33.184700012207,2010,10
20703025,-13.815299987793,32.9355010986328,2010,7
20703083,-13.8086996078491,33.056999206543,2010,11
20703316,-13.8045997619629,33.214599609375,2010,10
20703565,-13.9315004348755,33.0802993774414,2010,4
20703565,-13.9315004348755,33.0802993774414,2010,5
20703595,-13.799599647522,33.0638999938965,2011,1
20704037,-13.7495002746582,33.1211013793945,2010,11
20704289,-13.690899848938,33.2019996643066,2010,11
20704353,-13.6584997177124,32.9775009155273,2011,2
20704738,-13.6712999343872,33.0260009765625,2010,5
20704738,-13.6713,33.026,2013,6
20704738,-13.645219,33.076546,2013,7
20704738,-13.887577,34.541663,2013,7
20704738,-13.6713,33.026,2013,7
20704738,-13.672247,33.245144,2013,7
20704738,-13.612075,32.969408,2013,7
20704738,-13.695821,32.974933,2013,7
20704738,-13.6713,33.026,2013,8
20705328,-13.3865003585815,33.117000579834,2011,3
20705372,-13.5026998519897,32.9863014221191,2010,7
20705372,-13.5027,32.9863,2013,7
20705372,-13.475201,33.062072,2013,7
20705372,-13.479862,33.06254,2013,7
20705495,-13.5327997207642,32.9249992370605,2011,1
20705652,-13.6125001907349,32.8647994995117,2010,12
20705657,-13.5790004730225,32.9850006103516,2010,10
20706163,-13.5486001968384,33.1744995117188,2010,4
20706163,-13.5486,33.1745,2013,5
20706163,-14.539771,35.540394,2013,7
20706163,-13.5486,33.1745,2013,9
20706163,-14.881805,34.866444,2013,7
20706163,-14.481406,35.572627,2013,7
20706163,-13.5486,33.1745,2013,7
20706294,-13.5565996170044,33.1808013916016,2010,10
20720368,-13.7820997238159,32.8998985290527,2010,9
20720368,-13.7820997238159,32.8998985290527,2010,8
20801046,-14.3762998580933,34.0393981933594,2010,11
20801046,-14.3763,34.0394,2013,6
20801208,-14.4103002548218,34.0298004150391,2010,5
20801271,-14.464599609375,34.0724983215332,2010,11
20801356,-14.3717002868652,33.9247016906738,2011,3
20801497,-14.4088001251221,34.1750984191895,2011,1
20802019,-14.3353004455566,33.9758987426758,2010,10
20802019,-14.3353,33.9759,2013,7
20802019,-14.395637,33.906305,2013,7
20802019,-14.3353,33.9759,2013,8
20802019,-14.4047,33.998797,2013,8
20802041,-14.3353996276856,33.8237991333008,2010,8
20802501,-14.2413997650147,34.0143013000488,2010,6
20803155,-14.2201995849609,34.1614990234375,2011,1
20803156,-14.2992000579834,34.1125984191895,2010,7
20803156,-14.2992000579834,34.1125984191895,2010,10
20803156,-14.2992,34.1126,2013,5
20803503,-14.2041997909546,34.0334014892578,2011,1
20803599,-14.3353996276856,34.3036994934082,2010,11
20803731,-14.2395000457764,34.1277008056641,2010,3
20804405,-14.0261001586914,34.2599983215332,2010,5
20804405,-14.0261,34.26,2013,5
20804405,-14.003956,33.741913,2013,8
20804405,-14.359303,34.075008,2013,8
20804768,-14.1077995300293,34.2700996398926,2010,9
20804768,-14.1078,34.2701,2013,6
20804768,-14.1078,34.2701,2013,5
20804768,-14.185323,34.307681,2013,6
20804768,-14.378557,34.319622,2013,11
20805345,-14.0489997863769,34.2070007324219,2010,12
20806131,-14.2020998001099,34.3656005859375,2010,6
20806131,-14.2021,34.3656,2013,7
20806546,-14.3059997558594,34.3582992553711,2010,11
20806716,-14.1512002944946,34.4014015197754,2011,3
20807711,-14.2214002609253,34.5349006652832,2010,7
20807727,-14.3556003570557,34.5792999267578,2010,3
20807727,-14.3556003570557,34.5792999267578,2010,4
20807727,-14.3556,34.5793,2013,4
20807727,-14.3556,34.5793,2013,5
20807727,-13.434011,34.278965,2013,11
20807728,-14.2455997467041,34.5868988037109,2011,3
20808421,-14.3486995697022,34.4039993286133,2010,7
20808421,-14.3486995697022,34.4039993286133,2010,10
20808421,-14.3487,34.404,2013,4
20808421,-14.3487,34.404,2013,5
20820318,-14.3814001083374,34.326301574707,2010,8
20901232,-14.9910001754761,34.8605003356934,2011,2
20901276,-15.0949001312256,34.8546981811523,2010,4
20901276,-15.0949001312256,34.8546981811523,2010,5
20902437,-15.1702003479004,34.6124992370605,2011,3
20902449,-14.8198003768921,34.5765991210938,2010,11
20902461,-15.0457000732422,34.6165008544922,2010,9
20903543,-14.819899559021,34.5950012207031,2010,5
20903543,-14.819899559021,34.5950012207031,2010,6
20903583,-14.8514995574951,34.6402015686035,2010,9
20903583,-14.8515,34.6402,2013,7
20903583,-13.957605,33.916734,2013,7
20903583,-15.76737,35.004669,2013,8
20904018,-14.733699798584,34.8391990661621,2010,10
20904160,-14.8656997680664,34.8622016906738,2010,3
20904342,-14.9319000244141,34.8329010009766,2010,10
20904602,-14.8041000366211,34.9112014770508,2011,1
20905295,-14.8346996307373,34.7051010131836,2010,11
20906110,-14.6584997177124,34.5456008911133,2011,1
20906524,-14.7688999176025,34.6460990905762,2010,5
20906524,-14.7689,34.6461,2013,6
20906524,-15.774929,35.087924,2013,7
20906524,-13.87902,33.790344,2013,9
20906524,-14.7689,34.6461,2013,5
20906605,-14.6513996124268,34.6255989074707,2010,8
20906605,-14.6514,34.6256,2013,6
20906605,-13.945204,33.740801,2013,7
20906605,-14.6514,34.6256,2013,9
20907238,-14.5073003768921,34.5032997131348,2010,12
20908051,-14.7177000045776,34.690299987793,2010,7
20908088,-14.6360998153687,34.7322998046875,2010,4
20908088,-16.468463,34.876115,2013,9
20908088,-14.6361,34.7323,2013,4
20908088,-15.824537,35.012556,2013,5
20908088,-15.068245,34.867735,2013,6
20908088,-14.241191,34.490162,2013,5
20908119,-14.5036001205444,34.6593017578125,2010,6
20908119,-14.5036,34.6593,2013,7
20908119,-14.812309,34.635847,2013,7
20908293,-14.6764001846313,34.7529983520508,2011,1
20908329,-14.6663999557495,34.6645011901855,2010,12
20908538,-14.5811996459961,34.5910987854004,2011,2
20908538,-14.5811996459961,34.5910987854004,2011,3
20909113,-14.4135999679565,34.6105995178223,2010,7
20909113,-14.4136,34.6106,2013,4
20909113,-14.872558,35.521921,2013,9
20909113,-14.206531,34.830461,2013,7
20909113,-13.776091,34.449293,2013,7
20909113,-14.326344,34.545917,2013,8
20909113,-14.292511,34.533149,2013,4
20909113,-14.407428,34.560757,2013,8
20909113,-14.040995,33.818413,2013,7
20909113,-14.028579,33.808201,2013,9
20920520,-14.808500289917,34.6183013916016,2010,8
21031643,-14.0176000595093,33.7813987731934,2010,11
21037030,-13.9896001815796,33.7771987915039,2010,8
21037030,-13.9896001815796,33.7771987915039,2010,9
21037030,-13.9896,33.7772,2013,6
21037030,-13.9896,33.7772,2013,8
21037030,-13.9896,33.7772,2013,5
21037030,-13.865386,33.767435,2013,6
21037030,-13.912004,33.790126,2013,6
21037030,-14.547193,35.116009,2013,7
21037030,-14.005009,33.738761,2013,5
21037030,-13.9896,33.7772,2013,11
21037030,-13.366851,33.904771,2013,7
21037224,-13.9750995635986,33.8054008483887,2011,2
21037536,-13.9917001724243,33.7789001464844,2010,4
21037536,-13.9917,33.7789,2013,5
21037536,-14.612306,34.748982,2013,10
21037536,-14.52835,35.058002,2013,6
21037536,-13.950819,33.729091,2013,5
21037536,-14.020678,33.697731,2013,5
21037536,-13.762928,33.819594,2013,6
21037536,-13.70378,33.835188,2013,6
21037536,-14.354734,33.886356,2013,12
21037536,-15.658423,35.040745,2013,6
21037536,-16.024386,35.258037,2013,9
21037536,-14.004727,33.704366,2013,5
21038392,-14.0136995315552,33.7901992797852,2011,3
21038763,-14.0064001083374,33.7848014831543,2010,12
21048764,-13.9354000091553,33.7827987670898,2010,7
21048764,-13.9354,33.7828,2013,7
21048764,-13.51086,33.712081,2013,8
21048764,-15.829293,35.022736,2013,12
21048764,-13.339259,33.918683,2013,9
21048764,-15.817666,34.99723,2013,8
21048764,-15.760625,34.988857,2013,8
21048764,-15.413606,35.321832,2013,9
21048764,-15.712388,35.165857,2013,9
21048764,-14.220734,33.80274,2013,9
21048764,-14.800995,34.767419,2013,8
21048764,-13.784169,34.458376,2013,9
21048764,-11.435428,33.839486,2013,10
21048764,-14.811377,34.632823,2013,8
21051203,-14.0038995742798,33.8081016540527,2010,10
21051203,-13.806771,32.880708,2013,8
21051203,-14.0039,33.8081,2013,7
21051203,-14.0039,33.8081,2013,10
21051203,-14.393898,34.334052,2013,10
21051203,-14.208117,34.128432,2013,10
21051203,-13.774501,34.511803,2013,9
21051517,-13.9975996017456,33.8050003051758,2010,10
21052427,-14.0062999725342,33.8022003173828,2010,3
21052427,-14.0063,33.8022,2013,4
21052427,-13.812285,32.895783,2013,8
21052427,-14.011021,33.719955,2013,5
21052427,-14.019587,33.718764,2013,5
21052427,-16.302158,35.180701,2013,10
21052427,-13.543029,33.77553,2013,5
21052427,-13.539611,33.738895,2013,7
21052427,-14.087427,34.283321,2013,6
21052427,-15.559273,35.164202,2013,10
21052427,-15.40638,35.366353,2013,5
21052427,-11.466786,34.030195,2013,6
21052642,-14.0079002380371,33.8051986694336,2011,1
21053430,-14.0158996582031,33.8269996643066,2010,8
21053745,-14.0073003768921,33.8244018554688,2010,8
21053745,-14.0073003768921,33.8244018554688,2010,7
21053745,-14.0073,33.8244,2013,5
21053745,-13.767238,33.008935,2013,9
21053745,-15.072061,35.217356,2013,6
21053745,-15.807328,35.097268,2013,9
21053745,-15.410254,35.329512,2013,6
21054673,-14.0193996429443,33.8171997070312,2011,1
21055165,-13.9113998413086,33.7467002868652,2010,12
21055241,-13.8758001327515,33.7598991394043,2010,9
21055241,-13.8758,33.7599,2013,5
21055241,-13.99791,33.748438,2013,5
21055241,-16.117742,35.526779,2013,8
21055241,-13.933599,33.73566,2013,6
21055241,-13.8758,33.7599,2013,7
21055241,-11.450212,34.036338,2013,10
21055241,-13.8758,33.7599,2013,6
21055693,-13.8696002960205,33.777099609375,2010,4
21055693,-13.8696,33.7771,2013,5
21055693,-13.714482,33.608401,2013,8
21055693,-13.8696,33.7771,2013,6
21055693,-13.4111614837,33.641001971,2013,8
21055693,-12.916155,34.286977,2013,11
21056222,-13.8583002090454,33.7887001037598,2011,3
21066096,-14.0239000320435,33.7779998779297,2010,9
21066096,-14.0239,33.778,2013,6
21066096,-14.0239,33.778,2013,7
21066096,-14.0239,33.778,2013,10
21066096,-13.895592,33.84888,2013,6
21066096,-14.158348,33.804965,2013,9
21066339,-14.020899772644,33.774600982666,2010,6
21066339,-14.0209,33.7746,2013,6
21066339,-13.924327,33.761867,2013,6
21066339,-14.364469,34.261257,2013,11
21066339,-12.243814,33.501872,2013,9
21066339,-15.347098,35.090847,2013,9
21066339,-13.994839,33.797894,2013,7
21066339,-14.0209,33.7746,2013,7
21066478,-14.0279998779297,33.8012008666992,2010,10
21069400,-13.9168996810913,33.8092002868652,2011,1
21074510,-13.9490995407104,33.8098983764648,2010,4
21074510,-13.9491,33.8099,2013,5
21074510,-15.856748,35.119812,2013,7
21074510,-13.9491,33.8099,2013,6
21074510,-13.969285,33.272495,2013,11
21077725,-13.9710998535156,33.7574005126953,2010,8
21077725,-13.9711,33.7574,2013,5
21077725,-13.947822,33.817193,2013,5
21077725,-14.014684,33.825619,2013,9
21077725,-14.390712,34.328241,2013,11
21077725,-13.95249,33.814852,2013,5
21077725,-13.763992,34.587437,2013,7
21077725,-13.989617,33.80448,2013,9
21077725,-13.071663,33.439737,2013,7
21077725,-15.764418,35.060038,2013,9
21079006,-13.9170999526978,33.7594985961914,2010,9
21080308,-13.9322996139526,33.7588996887207,2010,4
21080308,-13.9323,33.7589,2013,5
21080308,-13.891307,33.80975,2013,5
21080308,-14.275518,34.660126,2013,7
21080308,-13.9323,33.7589,2013,10
21080308,-14.304161,33.975872,2013,10
21080308,-14.008848,33.733552,2013,6
21080308,-13.9323,33.7589,2013,6
21080308,-10.850998,34.000372,2013,7
21080755,-13.911600112915,33.7901992797852,2011,1
21081573,-13.8938999176025,33.7871017456055,2010,9
21081573,-13.8939,33.7871,2013,6
21081573,-16.952974,35.203069,2013,7
21081573,-13.8939,33.7871,2013,5
21081573,-13.989542,33.811908,2013,6
21081573,-15.14459,35.31829,2013,7
21081573,-15.175159,35.324885,2013,7
21081573,-14.951613,34.901564,2013,7
21083535,-13.7890996932983,33.8086013793945,2010,12
21085094,-13.8456001281738,33.7583999633789,2011,3
21086069,-13.9530000686646,33.717399597168,2010,9
21086069,-13.953,33.7174,2013,7
21086436,-13.955400466919,33.7285995483398,2010,7
21086436,-13.9554,33.7286,2013,7
21086436,-13.9554,33.7286,2013,11
21086436,-13.375928,33.498083,2013,8
21086436,-13.649464,33.796596,2013,8
21087057,-13.9959001541138,33.7342987060547,2010,10
21087531,-14.0109996795654,33.728099822998,2010,3
21087531,-14.011,33.7281,2013,4
21087531,-15.764043,35.233509,2013,6
21087531,-14.443436,34.448337,2013,10
21087531,-13.871935,33.760293,2013,4
21087531,-14.353358,34.449107,2013,6
21087736,-14.0131998062134,33.7182998657227,2011,1
21088597,-14.0548000335693,33.7076988220215,2010,8
21088597,-14.0548,33.7077,2013,5
30101280,-14.4265003204346,35.2575988769531,2010,3
30101280,-14.4265,35.2576,2013,4
30101280,-14.4265,35.2576,2013,5
30101280,-14.369445,35.420028,2013,5
30101280,-14.406339,35.337866,2013,5
30101280,-14.074646,34.488563,2013,7
30101545,-14.5243997573853,35.0887985229492,2010,9
30101545,-14.5244,35.0888,2013,6
30101545,-14.477343,35.13481,2013,6
30101545,-14.450797,35.1933,2013,9
30101545,-14.316858,35.141797,2013,7
30101545,-14.311784,35.121766,2013,7
30101552,-14.3191995620728,35.0859985351562,2011,1
30102028,-14.6300001144409,35.1032981872559,2010,7
30102028,-14.63,35.1033,2013,7
30102028,-14.63,35.1033,2013,6
30102028,-16.44548,34.885878,2013,8
30102540,-14.7687997817993,35.0315017700195,2010,10
30102540,-14.720445,35.057471,2013,6
30102540,-14.7688,35.0315,2013,6
30102540,-13.957437,33.751258,2013,9
30102540,-14.7688,35.0315,2013,7
30102540,-13.917987,33.730771,2013,9
30102540,-14.865,35.195392,2013,7
30102632,-14.5043001174927,35.2056007385254,2011,3
30102641,-14.5375003814697,34.7975006103516,2010,11
30103021,-14.2793998718262,34.8092994689941,2011,1
30103074,-14.479100227356,34.8261985778809,2010,5
30103074,-14.479100227356,34.8261985778809,2010,4
30103074,-14.4791,34.8262,2013,5
30103074,-14.335268,35.422701,2013,5
30103074,-16.06803,34.785003,2013,7
30103420,-14.1971998214722,34.8825988769531,2010,10
30104022,-14.3915996551514,35.4482002258301,2010,11
30104040,-14.3833999633789,35.5862998962402,2011,2
30104708,-14.3252000808716,35.4254989624023,2010,7
30104708,-14.3252,35.4255,2013,5
30104708,-14.427132,35.181283,2013,5
30105325,-14.4912004470825,35.6063003540039,2010,5
30105325,-14.4912004470825,35.6063003540039,2010,4
30105325,-14.4912004470825,35.6063003540039,2010,3
30105325,-14.4912,35.6063,2013,4
30105325,-14.40563,35.09312,2013,5
30105325,-14.562008,35.527267,2013,5
30105325,-13.860156,35.11627,2013,4
30105325,-14.64553,35.525496,2013,5
30105325,-15.798203,35.635948,2013,9
30105325,-14.495194,35.26745,2013,4
30105325,-14.355967,35.54484,2013,4
30105448,-14.4716997146606,35.6096000671387,2010,5
30105448,-14.4717,35.6096,2013,5
30105448,-11.193366,33.955719,2013,10
30106005,-14.5250997543335,35.3881988525391,2011,2
30106005,-14.5250997543335,35.3881988525391,2011,3
30106331,-14.3521995544434,35.3189010620117,2010,12
30106750,-14.7020998001099,35.4398002624512,2010,5
30106750,-14.7020998001099,35.4398002624512,2010,6
30107395,-14.2671003341675,35.4314994812012,2010,7
30107624,-14.1065998077393,35.4117012023926,2010,10
30107624,-14.1066,35.4117,2013,7
30107624,-14.217454,35.428865,2013,7
30108117,-13.7386999130249,35.0668983459473,2011,1
30108401,-13.845100402832,35.1064987182617,2010,3
30108401,-13.8451,35.1065,2013,4
30108401,-13.697323,35.022521,2013,4
30108401,-15.774544,35.079993,2013,5
30108401,-13.8451,35.1065,2013,6
30109724,-14.1403999328613,35.2154006958008,2010,7
30109724,-14.1404,35.2154,2013,5
30109724,-14.233135,35.259202,2013,5
30109724,-13.981019,35.166864,2013,5
30120262,-14.4674997329712,35.2910003662109,2010,11
30201076,-15.0473003387451,35.2921981811523,2010,10
30201076,-15.0473003387451,35.2921981811523,2010,9
30201146,-14.993200302124,35.5127983093262,2010,11
30201498,-14.8219003677368,35.5262985229492,2011,2
30201587,-14.890700340271,35.4440002441406,2010,4
30202252,-15.1750001907349,35.3381004333496,2010,7
30202252,-15.175,35.3381,2013,7
30202252,-15.770697,35.024294,2013,8
30202252,-15.175,35.3381,2013,10
30202252,-15.395464,35.33235,2013,7
30202403,-15.1300001144409,35.1898994445801,2011,3
30203044,-14.8449001312256,35.6371002197266,2010,7
30203122,-14.7518997192383,35.5797996520996,2010,12
30203142,-14.8852996826172,35.6353988647461,2011,1
30203256,-14.8942003250122,35.6795997619629,2010,3
30203767,-14.9942998886108,35.5973014831543,2010,10
30204126,-15.2190999984741,35.4275016784668,2010,11
30205702,-15.1752004623413,35.5007019042969,2011,2
30206341,-15.0513000488281,35.4604988098145,2010,8
30206341,-15.0513,35.4605,2013,6
30206341,-15.395509,34.653922,2013,7
30206572,-14.9968996047974,35.5521011352539,2010,5
30206572,-14.9969,35.5521,2013,6
30206572,-13.905237,33.758904,2013,7
30207060,-14.7573003768921,35.6748008728027,2011,3
30207188,-14.8723001480103,35.7462997436523,2010,6
30207491,-14.7604999542236,35.7029991149902,2010,12
30208396,-14.7074003219604,35.8067016601562,2010,10
30208396,-14.7074,35.8067,2013,7
30208396,-14.803797,35.776218,2013,7
30208396,-14.699996,35.794621,2013,7
30208396,-14.705395,35.807045,2013,7
30209287,-14.7467002868652,35.5680999755859,2010,10
30212167,-14.5942001342773,35.6516990661621,2011,1
30212307,-14.6998996734619,35.6080017089844,2010,5
30212307,-14.6998996734619,35.6080017089844,2010,4
30212307,-14.6999,35.608,2013,5
30212307,-15.383895,35.348207,2013,6
30212307,-11.192707,33.745411,2013,10
30212492,-14.7245998382568,35.7083015441895,2010,8
30212492,-14.7245998382568,35.7083015441895,2010,7
30212492,-14.7246,35.7083,2013,5
30222077,-15.0766000747681,35.2300987243652,2010,9
30301554,-15.3579998016357,35.4216995239258,2011,1
30301576,-15.2658004760742,35.4682006835938,2010,11
30301590,-15.3793001174927,35.4827003479004,2010,5
30302283,-15.3663997650147,35.5802001953125,2010,11
30302357,-15.5120000839233,35.5861015319824,2010,11
30302601,-15.4882001876831,35.556999206543,2010,5
30302601,-15.4882001876831,35.556999206543,2010,6
30302601,-15.4882,35.557,2013,6
30302601,-16.061038,35.737369,2013,8
30302601,-13.907146,33.748545,2013,10
30302601,-14.82105,34.652083,2013,11
30302601,-15.83451,35.007835,2013,8
30302687,-15.4316997528076,35.4796981811523,2011,2
30302692,-15.4141998291016,35.394100189209,2010,9
30304139,-15.4828996658325,35.3577003479004,2011,1
30304143,-15.4308004379272,35.3782997131348,2010,7
30305082,-15.5698003768921,35.4255981445312,2010,9
30305082,-15.5698,35.4256,2013,6
30305082,-13.029042,34.318711,2013,7
30305082,-15.5698,35.4256,2013,11
30305082,-14.210313,34.872176,2013,7
30305258,-15.5910997390747,35.2585983276367,2010,8
30305277,-15.5190000534058,35.3176002502441,2010,3
30305277,-15.5190000534058,35.3176002502441,2010,4
30305277,-15.519,35.3176,2013,4
30305277,-15.519,35.3176,2013,5
30305277,-15.111498,35.499793,2013,6
30305277,-15.519,35.3176,2013,10
30305277,-15.515255,35.338163,2013,5
30305277,-13.939907,33.740064,2013,5
30305506,-15.5965003967285,35.399299621582,2011,2
30305561,-15.5648002624512,35.2016983032227,2010,10
30305580,-15.6473999023438,35.3431015014648,2010,5
30305580,-15.6474,35.3431,2013,6
30305580,-15.860048,35.050407,2013,7
30306024,-15.392900466919,35.2206993103027,2010,11
30306056,-15.4279003143311,35.2025985717773,2011,1
30306087,-15.3170003890991,35.1060981750488,2010,6
30306087,-15.3170003890991,35.1060981750488,2010,7
30306087,-15.317,35.1061,2013,7
30306087,-15.416082,35.30083,2013,7
30306087,-15.816073,35.045904,2013,8
30306087,-15.074082,35.225953,2013,10
30306460,-15.3030004501343,35.11669921875,2011,3
30306555,-15.4626998901367,35.1595001220703,2010,10
30306555,-15.4627,35.1595,2013,7
30306555,-15.528931,35.165794,2013,7
30306555,-15.795927,35.094084,2013,8
30306594,-15.2320003509522,35.2051010131836,2010,11
30307577,-15.3108997344971,35.3566017150879,2010,3
30307678,-15.2318000793457,35.3223991394043,2010,7
30307678,-15.2318,35.3224,2013,5
30307678,-11.47406,34.020559,2013,6
30307678,-14.81906,34.627872,2013,7
30307678,-14.206975,35.044464,2013,7
30307678,-14.0457,34.106629,2013,6
30307678,-15.326933,35.17326,2013,5
30401015,-15.7552003860474,35.1456985473633,2010,11
30401062,-15.6915998458862,35.1357002258301,2010,4
30401062,-15.6915998458862,35.1357002258301,2010,5
30401178,-15.722900390625,35.2164001464844,2010,8
30401178,-15.722900390625,35.2164001464844,2010,9
30401397,-15.6082000732422,35.1882019042969,2011,2
30402291,-15.8234996795654,35.1775016784668,2011,1
30402402,-15.8463001251221,35.1730995178223,2010,7
30402515,-15.7841997146606,35.1127014160156,2010,6
30402570,-15.7578001022339,35.1122016906738,2011,3
30402669,-15.7937002182007,35.1613998413086,2010,12
30403185,-15.7104997634888,35.2682991027832,2010,10
